category,rating,reviews_count,title,price,author,link
"Sciences, Technology & Medicine",4.9,15,Pearson IIT Foundation Chemistry Class 10,INR 271,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Chemistry-Class/dp/9332578990
"Sciences, Technology & Medicine",3.8,10,Pearson IIT Foundation Maths Class 8,INR 290,Trishna's,https://amazon.in/Pearson-IIT-Foundation-Maths-Class/dp/9332579008
"Sciences, Technology & Medicine",4.5,242,"The Power of Habit: Why We Do What We Do, and How to Change",INR 420,Charles Duhigg,https://amazon.in/Power-Habit-Why-What-Change/dp/1847946240
"Sciences, Technology & Medicine",4.4,26,Problems In CALCULUS OF ONE VARIABLE,INR 92,I.A. Maron,https://amazon.in/Problems-CALCULUS-ONE-VARIABLE-Maron/dp/9351762599
"Sciences, Technology & Medicine",4.5,253,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient and the Past-life Therapy That Changed Both Their Lives",INR 295,Brian Weiss,https://amazon.in/Many-Lives-Masters-Prominent-Psychiatrist/dp/0749913789
"Sciences, Technology & Medicine",3.8,11,GATE Guide Mechanical Engineering 2018,INR 535,GKP,https://amazon.in/GATE-Guide-Mechanical-Engineering-2018/dp/9386309777
"Sciences, Technology & Medicine",4.4,8,Review of Preventive & Social Medicine (Including Biostatistics) (PGMEE),INR 759,Jain Vivek,https://amazon.in/Review-Preventive-Medicine-Including-Biostatistics/dp/9386322412
"Sciences, Technology & Medicine",4.4,69,Life Sciences: Fundamentals And Practice Part - II,INR 344,Pranav Kumar,https://amazon.in/Life-Sciences-Fundamentals-Practice-Part/dp/B00R8P87J6
"Sciences, Technology & Medicine",4.5,117,"Principles of Physics, 10ed, ISV",INR 668,David Halliday,https://amazon.in/Principles-Physics-Halliday-Robert-Resnick/dp/8126552565
Society & Social Sciences,4.6,34,Grit: The Power of Passion and Perseverance,INR 402,Angela Duckworth,https://amazon.in/Grit-Passion-Perseverance-Angela-Duckworth/dp/1785040197
Society & Social Sciences,4.5,14,AIIMS General Knowledge with Logical Thinking,INR 150,Disha Experts,https://amazon.in/dp/9386323583
Society & Social Sciences,4.3,96,Something Happened on the Way to Heaven: 20 Inspiring Real-Life Stories,INR 144,Sudha Murty,https://amazon.in/Something-Happened-Way-Heaven-Inspiring/dp/0143423924
Society & Social Sciences,4.5,278,I Am Malala: The Girl Who Stood Up for Education and was Shot by the Taliban,INR 279,Malala Yousafzai,https://amazon.in/Am-Malala-Stood-Education-Taliban/dp/1780226586
Society & Social Sciences,4.2,209,Six Secrets Smart Students Don't Tell You,INR 76,R. Chandan Deshmukh,https://amazon.in/Secrets-Smart-Students-Dont-Tell/dp/9384030163
Society & Social Sciences,4.5,94,5 Lb. Book of GRE Practice Problems (Manhattan Prep GRE Strategy Guides),"INR 1,250",Manhattan Prep,https://amazon.in/Practice-Problems-Manhattan-Strategy-Guides/dp/1941234518
Society & Social Sciences,4.5,178,A Feast of Vultures: The Hidden Business of Democracy in India,INR 344,Josy Joseph,https://amazon.in/Feast-Vultures-Hidden-Business-Democracy/dp/9350297515
Society & Social Sciences,3,35,Tips & Techniques in English with 3 eBooks for Competitive Exams,INR 33,Disha Experts,https://amazon.in/Techniques-English-eBooks-Competitive-Exams/dp/9386146622
Society & Social Sciences,4.5,30,Akbar and Birbal (Tales of Wit and Wisdom),INR 150,Amita Sarin,https://amazon.in/Akbar-Birbal-Tales-Wit-Wisdom/dp/0143334948
Society & Social Sciences,3.5,6,Numbers Ages 3-5: Collins Easy Learning (Collins Easy Learning Preschool),INR 56,Collins,https://amazon.in/Numbers-Ages-3-5-Learning-Preschool/dp/0008151547
Society & Social Sciences,4.2,80,The Tipping Point: How Little Things Can Make a Big Difference,INR 171,Malcolm Gladwell,https://amazon.in/Tipping-Point-Little-Things-Difference/dp/0349113467
Society & Social Sciences,4,122,Blink: The Power of Thinking without thinking,INR 249,Malcolm Gladwell,https://amazon.in/Blink-Power-Thinking-without-thinking/dp/0141014598
Society & Social Sciences,4.5,167,Land of the Seven Rivers: A Brief History of India's Geography,INR 231,Sanjeev Sanyal,https://amazon.in/Land-Seven-Rivers-History-Geography/dp/0143420933
Society & Social Sciences,3.7,20,Bharat 2017,INR 234,Publication Division,https://amazon.in/India-2017-Hindi-Publication-Division/dp/8123023111
Society & Social Sciences,4.5,125,The God Delusion,INR 286,Richard Dawkins,https://amazon.in/God-Delusion-Richard-Dawkins/dp/1784161926
Society & Social Sciences,4.4,47,An Introduction to Indian Philosophy,INR 112,Satishchandra,https://amazon.in/Introduction-Indian-Philosophy-Satishchandra-Chatterjee/dp/8129111950
Society & Social Sciences,3.8,15,29 Years NEET AIPMT Topic wise Solved Papers BIOLOGY 1988 to 2016,INR 160,Disha Experts,https://amazon.in/Years-AIPMT-Solved-Papers-BIOLOGY/dp/9386146053
Society & Social Sciences,4.3,6,Social Psychology 13e 4 colour,INR 506,Robert A. Baron,https://amazon.in/Social-Psychology-13e-4-colour/dp/9332569916
Society & Social Sciences,4.5,15,"What Every Indian Should Know Before Investing: Investment ideas on Gold, PPF, Stocks, Mutual Fund, Life Insurance and more... explained in simple, easy-to-understand language for Indian investors!",INR 249,Vinod Pottayil,https://amazon.in/Indian-Should-Before-Investing-understand-ebook/dp/B015EI2GTK
Society & Social Sciences,3.4,8,"Develop Self-Confidence, Improve Public Speaking",INR 85,Dale Carnegie,https://amazon.in/Develop-Self-Confidence-Improve-Public-Speaking/dp/8129140160
Society & Social Sciences,4.3,193,How to Read Better and Faster,INR 250,Norman Lewis,https://amazon.in/Read-Better-Faster-Norman-Lewis/dp/8183070760
Society & Social Sciences,4.3,259,Relativity: The Special and the General Theory (Routledge Classics),INR 221,Albert Einstein,https://amazon.in/Relativity-Special-General-Routledge-Classics/dp/9380914229
Society & Social Sciences,4.7,300,When Breath Becomes Air,INR 160,Paul Kalanithi,https://amazon.in/When-Breath-Becomes-Paul-Kalanithi-ebook/dp/B0165X8WN2
Society & Social Sciences,4.7,59,Bharatiya Kala Evam Sanskriti,INR 271,Nitin Singhania,https://amazon.in/Bharatiya-Kala-Sanskriti-Nitin-Singhania/dp/9352602307
Society & Social Sciences,3.5,33,The Official Guide for GMAT Review 2017 with Online Question Bank and Exclusive Video,"INR 1,556",GMAC,https://amazon.in/Official-Review-Online-Question-Exclusive/dp/8126563885
Society & Social Sciences,3.9,11,CAT 2017 -27 Topic-wise & Year-wise (Solved Papers 1990-2016),INR 535,Gautam Puri,https://amazon.in/Topic-wise-Year-wise-Solved-Papers-1990-2016/dp/9386309416
Society & Social Sciences,4.4,250,Sita: An Illustrated Retelling of Ramayana,INR 249,Devdutt Pattanaik,https://amazon.in/Sita-Illustrated-Retelling-Devdutt-Pattanaik/dp/0143064320
Society & Social Sciences,4.2,584,A Modern Approach to Verbal & Non-Verbal Reasoning (Old Edition),INR 650,R.S. Aggarwal,https://amazon.in/Modern-Approach-Verbal-Non-Verbal-Reasoning/dp/8121905516
Society & Social Sciences,4.9,19,Selected Contemporary Essays,INR 195,Saumitra Mohan,https://amazon.in/Selected-Contemporary-Essays-Saumitra-Mohan/dp/9352604067
Society & Social Sciences,NA,NA,The Official SAT Study Guide (Official Study Guide for the New Sat),"INR 1,409",The College Board,https://amazon.in/Official-SAT-Study-Guide-2018/dp/1457309289
Society & Social Sciences,3,6,Face to Face CAT Common Admission Test Previous 24 years (1993-2016),INR 267,Arihant Experts,https://amazon.in/Common-Admission-Previous-years-1993-2016/dp/9311122971
Society & Social Sciences,4.2,492,My Gita,INR 295,Devdutt Pattanaik,https://amazon.in/My-Gita-Devdutt-Pattanaik/dp/8129137704
Society & Social Sciences,4.8,270,"Ready, Study, Go!: Smart Ways to Learn",INR 179,Khurshed Batliwala,https://amazon.in/Ready-Study-Go-Smart-Learn/dp/9352641345
Society & Social Sciences,4.3,12,Current Affairs 2017 for Competitive Exams - UPSC/State PCS/SSC/Banking/Insurance/Railways/BBA/MBA/Defence,INR 87,Disha Experts,https://amazon.in/Current-Affairs-2017-Competitive-Exams/dp/9386323141
Society & Social Sciences,4.5,40,Universal's Guide to CLAT & LL.B. Entrance Examination 2017-18,INR 558,Manish Arora,https://amazon.in/Universals-Guide-L-L-B-Manish-Arora/dp/9350358409
Society & Social Sciences,4,32,22 Years CSAT General Studies IAS Prelims Topic-wise Solved Papers 1995 - 2016 (Hindi),INR 215,Disha Experts,https://amazon.in/General-Studies-Prelims-Topic-wise-Solved/dp/9386146835
Society & Social Sciences,4.6,11,10 Practice Sets NDA & NA Entrance Exam,INR 140,Arihant Experts,https://amazon.in/Practice-Sets-NDA-Entrance-Exam/dp/9386179938
Society & Social Sciences,4.5,569,Jaya,INR 353,Devdutt Pattanaik,https://amazon.in/Jaya-Devdutt-Pattanaik/dp/014310425X
Society & Social Sciences,4.5,15,Solved papers practice sets 2011-2016 (AFCAT),INR 49,Arihant Experts,https://amazon.in/Solved-papers-practice-2011-2016-AFCAT/dp/9350942712
Society & Social Sciences,4.5,142,"Lean In: Women, Work, and the Will to Lead",INR 436,Sheryl Sandberg,https://amazon.in/Lean-Women-Work-Will-Lead/dp/0753541637
Society & Social Sciences,4.4,131,Quantitative Aptitude for Competitive Examinations,INR 520,R S Aggarwal,https://amazon.in/Quantitative-Aptitude-Competitive-Examinations-Aggarwal/dp/9352534026
Society & Social Sciences,4.3,31,Oswaal CBSE Chapterwise and Topicwise Question Bank with Complete Solutions for Class 10 Science (For March 2018 Exam),INR 284,Panel of Experts,https://amazon.in/Chapterwise-Topicwise-Question-Complete-Solutions/dp/9386339137
Society & Social Sciences,4.5,27,Oswaal CBSE Chapterwise and Topicwise Question Bank with Complete Solutions for Class 10 Social Science  (For March 2018 Exam),INR 289,Panel of Experts,https://amazon.in/Chapterwise-Topicwise-Question-Complete-Solutions/dp/9386339145
Society & Social Sciences,4.7,61,Pathfinder for NDA & NA Entrance Examination National Defence Academy/Naval Academy Conducted by UPSC,INR 413,Arihant Experts,https://amazon.in/Pathfinder-Entrance-Examination-National-Conducted/dp/938617989X
Society & Social Sciences,3.6,45,Solved Papers (upto 2015) SSC CGL Combined Graduate Level  Pre. Examination Tier 1,INR 106,Arihant Experts,https://amazon.in/Solved-Papers-Combined-Graduate-Examination/dp/9311123714
Society & Social Sciences,4.2,209,SIX SECRETS SMART STUDENTS DON???T TELL YOU,INR 62,CHANDAN,https://amazon.in/SECRETS-SMART-STUDENTS-DONT-TELL-ebook/dp/B00KGV1T62
Society & Social Sciences,4.7,470,Sapiens,INR 386,Yuval Noah Harari,https://amazon.in/Sapiens-Yuval-Noah-Harari/dp/0099590085
Society & Social Sciences,4.2,584,A Modern Approach to Verbal & Non-Verbal Reasoning (R.S. Aggarwal),INR 634,R S Aggarwal,https://amazon.in/Modern-Approach-Non-Verbal-Reasoning-Aggarwal/dp/9352535316
Society & Social Sciences,4.2,129,How to Prepare for Quantitative Aptitude for the CAT,INR 545,Arun Sharma,https://amazon.in/How-Prepare-Quantitative-Aptitude-CAT/dp/9352602242
Society & Social Sciences,4.4,28,10 Ways to Motivate Yourself: Change Your Life Forever,INR 10,Steve Chandler,https://amazon.in/10-Ways-Motivate-Yourself-Forever-ebook/dp/B01LYV5C57
Society & Social Sciences,4.4,49,Quantitative Aptitude Quantum CAT Common Admission Tests for Admission into IIMs,INR 453,Sarvesh K. Verma,https://amazon.in/Quantitative-Aptitude-Quantum-Common-Admission/dp/9311123870
Society & Social Sciences,4.3,307,Man's Search for Meaning,INR 169,Viktor E Frankl,https://amazon.in/Mans-Search-Meaning-Viktor-Frankl/dp/1846041244
Society & Social Sciences,4.8,51,Good Night Stories for Rebel Girls,INR 399,Elena Favilli,https://amazon.in/Good-Night-Stories-Rebel-Girls/dp/014198600X
Society & Social Sciences,4.2,169,India's Ancient Past,INR 234,R.S. Sharma,https://amazon.in/Indias-Ancient-Past-R-S-Sharma/dp/019568785X
Society & Social Sciences,4,130,Master Guide SSC Combined Graduate Level Tier 1 Examination 2017,INR 380,Arihant Experts,https://amazon.in/Master-Guide-Combined-Graduate-Examination/dp/9311123668
Society & Social Sciences,4.6,307,"Thinking, Fast and Slow (Penguin Press Non-Fiction)",INR 335,Daniel Kahneman,https://amazon.in/Thinking-Fast-Penguin-Press-Non-Fiction/dp/0141033576
Society & Social Sciences,4.7,300,When Breath Becomes Air,INR 323,Paul Kalanithi,https://amazon.in/When-Breath-Becomes-Paul-Kalanithi/dp/1847923674
Society & Social Sciences,5,3,SSC Combined Graduate Level Tier 1 Examination 2016,INR 239,Arihant Experts,https://amazon.in/Combined-Graduate-Level-Tier-Examination/dp/9311123641
Society & Social Sciences,4.4,279,SSB Interview: The Complete Guide,INR 146,Dr. N.K. Natarajan,https://amazon.in/SSB-Interview-Dr-N-K-Natarajan/dp/8184955693
Society & Social Sciences,4.3,11,All in One Social Science Class 9th,INR 230,Madhumita Patra,https://amazon.in/All-One-Social-Science-Class/dp/9311122661
Society & Social Sciences,4.3,219,Outliers: The Story of Success,INR 389,Malcolm Gladwell,https://amazon.in/Outliers-Story-Success-Malcolm-Gladwell/dp/0141036257
Society & Social Sciences,NA,NA,woven words: series 2,INR 399,Bharath Dhanasekaran,https://amazon.in/dp/B072R39WPN
Society & Social Sciences,4.3,14,Self Study Guide BBA/BBS/BBM Entrance Examination 2017,INR 259,Arihant Experts,https://amazon.in/Self-Study-Guide-Entrance-Examination/dp/9385980785
Society & Social Sciences,4.1,68,SSC Multi-tasking (Non-technical) Recruitment Exam 2017,INR 160,Arihant Expert,https://amazon.in/Multi-tasking-Non-technical-Recruitment-Exam-2017/dp/9311123005
Society & Social Sciences,2.7,9,Solved Papers CPF Assistant Commandant Examination,INR 128,Arihant Experts,https://amazon.in/Solved-Papers-Assistant-Commandant-Examination/dp/9311122505
Society & Social Sciences,5,2,NDA/NA 11 years Topic-wise Solved Papers (2006 - 2016),INR 312,Disha Experts,https://amazon.in/years-Topic-wise-Solved-Papers-2006/dp/9386323214
Society & Social Sciences,4.2,159,Indian Economy,INR 320,Ramesh Singh,https://amazon.in/Indian-Economy-Ramesh-Singh/dp/9352601653
Society & Social Sciences,4.5,157,Quiet: The power of introverts in a world that can't stop talking,INR 291,Susan Cain,https://amazon.in/Quiet-power-introverts-world-talking/dp/0141029196
Society & Social Sciences,4.2,94,Meditations (Penguin Classics),INR 201,Marcus Aurelius,https://amazon.in/Meditations-Penguin-Classics-Marcus-Aurelius/dp/0140449337
Society & Social Sciences,4.1,238,What Young India Wants: Selected Non - Fiction,INR 113,Chetan Bhagat,https://amazon.in/What-Young-India-Wants-Selected/dp/812913554X
Society & Social Sciences,4.2,48,Tools of Titans,INR 459,Timothy Ferriss,https://amazon.in/Tools-Titans-Timothy-Ferriss/dp/1785041274
Society & Social Sciences,4.5,214,Light on Yoga: The Classic Guide to Yoga by the World's Foremost Authority,INR 373,B.K.S. Iyengar,https://amazon.in/Light-Yoga-Classic-Foremost-Authority/dp/8172235011
Society & Social Sciences,4.3,307,Man's Search For Meaning: The classic tribute to hope from the Holocaust,INR 126,Viktor E Frankl,https://amazon.in/Mans-Search-Meaning-classic-Holocaust-ebook/dp/B00EKOC0HI
Society & Social Sciences,4.6,8,GRE Premier 2017 with 6 Practice Tests: Online + Book + Videos + Mobile (Kaplan Test Prep),"INR 1,616",Kaplan Test Prep,https://amazon.in/GRE-Premier-2017-Practice-Tests/dp/1506203221
Society & Social Sciences,4,87,Cracking the CSAT Paper-2,INR 442,Arihant Experts,https://amazon.in/Cracking-CSAT-Paper-2-Arihant-Experts/dp/9386179814
Society & Social Sciences,4.4,124,influence: The Psychology of Persuasion (Collins Business Essentials),INR 447,PhD Cialdini Robert,https://amazon.in/influence-Psychology-Persuasion-Business-Essentials/dp/006124189X
Society & Social Sciences,3.9,142,Self Study Guide for Online BITSAT 2017,INR 434,Arihant Experts,https://amazon.in/Self-Study-Guide-Online-BITSAT/dp/9385980610
Society & Social Sciences,4.4,58,Official SAT Study Guide (2016 Edition) (Official Study Guide for the New Sat),INR 950,The College Board,https://amazon.in/Official-SAT-Study-Guide-2016/dp/1457304309
Society & Social Sciences,4.3,4,Writing Workbook Ages 3-5: Collins Easy Learning (Collins Easy Learning Preschool),INR 63,Collins,https://amazon.in/Writing-Workbook-Ages-3-5-Preschool/dp/0008151628
Society & Social Sciences,3.6,244,A Modern Approach to Logical Reasoning,NA,R.S. Aggarwal,https://amazon.in/Modern-Approach-Logical-Reasoning/dp/8121919053
Sports,4.6,43,The Man-eating Leopard of Rudraprayag,INR 40,Jim Corbett,https://amazon.in/Man-eating-Leopard-Rudraprayag-Jim-Corbett-ebook/dp/B01H58PGUS
Sports,3.7,7,The Tiger: A True Story of Vengeance and Survival (Vintage Departures),INR 704,John Vaillant,https://amazon.in/Tiger-Vengeance-Survival-Vintage-Departures/dp/0307389049
Sports,4.8,49,The Jim Corbett Omnibus,INR 534,Corbett Jim,https://amazon.in/Jim-Corbett-Omnibus/dp/0195627628
Sports,4.3,19,The Talent Code: Greatness isn't born. It's grown,INR 364,Daniel Coyle,https://amazon.in/Talent-Code-Greatness-born-grown/dp/0099519852
Sports,4.5,1932,Sachin Tendulkar: Playing it My Way - My Autobiography,INR 692,Sachin Tendulkar,https://amazon.in/Sachin-Tendulkar-Playing-Way-Autobiography/dp/1473605202
Sports,4.6,10,Black Box Thinking: Psychology,INR 319,Matthew Syed,https://amazon.in/Black-Box-Thinking-Matthew-Syed/dp/1473613809
Sports,4.7,113,Open: An Autobiography,INR 204,Andre Agassi,https://amazon.in/Open-Autobiography-Andre-Agassi-ebook/dp/B002VYJYR8
Sports,4.3,4,Out of the BOx,INR 172,Harsha Bhogle,https://amazon.in/Out-BOx-Harsha-Bhogle/dp/0143417509
Sports,4.5,34,Rajesh Khanna : The Untold Story of India's First Superstar,INR 269,Yasser Usman,https://amazon.in/Rajesh-Khanna-Untold-Indias-Superstar/dp/0143423614
Sports,4.1,7,How to Perform Under Pressure,INR 199,Hendrie Weisinger,https://amazon.in/Perform-Under-Pressure-Hendrie-Weisinger/dp/147361631X
Sports,4.6,69,Anywhere But Home: Adventures in Endurance,INR 239,Anu Vaidyanathan,https://amazon.in/Anywhere-But-Home-Adventures-Endurance/dp/9351775240
Sports,4,2,Messi: The Rise to Stardom. The Amazing Story of The Unlikely Rise to Stardom of an Undersized Argentine Kid.,INR 332,Roy Brandon,https://amazon.in/Messi-Stardom-Unlikely-Undersized-Argentine-ebook/dp/B01DAY5RDC
Sports,4,23,Walking the Himalayas: An adventure of survival and endurance,INR 350,Levison Wood,https://amazon.in/Walking-Himalayas-adventure-survival-endurance-ebook/dp/B014DUSMCA
Sports,4.8,70,Alex Ferguson: My Autobiography,INR 449,Alex Ferguson,https://amazon.in/Alex-Ferguson-My-Autobiography/dp/034091940X
Sports,4.2,54,"Sourav Ganguly: Cricket, Captaincy and Controversy",INR 222,Saptarshi Sarkar,https://amazon.in/Sourav-Ganguly-Cricket-Captaincy-Controversy/dp/9351364801
Sports,3.4,15,What I Talk About When I Talk About Running,INR 310,Haruki Murakami,https://amazon.in/What-Talk-About-When-Running/dp/0099526158
Sports,4.5,12,Sunny Days: Sunil Gavaskar's Own Story,INR 144,Sunil Gavaskar,https://amazon.in/Sunny-Days-Sunil-Gavaskars-Story/dp/8129118017
Sports,3,1,"Intermittent Fasting: Unleash Your Body???s Potential to Burn Fat and Build Lean Muscle Fast, While Eating the Foods You Love",INR 64,Kelvin Sprinkle,https://amazon.in/Intermittent-Fasting-Unleash-Potential-Muscle-ebook/dp/B01NBRRMAX
Sports,4.9,8,The Picador Book of Cricket,INR 380,Ramachandra Guha,https://amazon.in/Picador-Book-Cricket-Ramachandra-Guha/dp/0330396137
Sports,4.6,15,The Boys in the Boat,INR 255,Daniel James Brown,https://amazon.in/Boys-Boat-Daniel-James-Brown/dp/1447210980
